id,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,primary_energy_consumption_sqm,epc,heating_type,fl_double_glazing,cadastral_income
31067000,774500,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1180,50.7835951,4.345381,2024,225,0,3,3,USA_HYPER_EQUIPPED,0,0,1,17,1,186,0,1,MISSING,44,A,MISSING,1,
43677000,250000,HOUSE,MIXED_USE_BUILDING,Wallonia,Hainaut,Soignies,7090,50.6076118,4.1375193,,120,0,2,2,SEMI_EQUIPPED,0,0,0,0,0,0,0,0,GOOD,215,C,MISSING,0,1038
72016000,180000,APARTMENT,APARTMENT,Wallonia,Liège,Verviers,4700,50.6204279,6.0431175,,85,,,2,INSTALLED,0,1,1,,0,0,0,1,GOOD,210,C,GAS,1,
39529000,249000,HOUSE,HOUSE,Flanders,East Flanders,Oudenaarde,9600,50.7522968,3.6052252,,266,0,,5,MISSING,0,0,0,0,0,0,0,0,TO_RENOVATE,786,F,MISSING,0,
63839000,299000,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,2500,51.1285228,4.557755,1978,85,,2,2,HYPER_EQUIPPED,0,1,1,10,1,60,0,0,AS_NEW,120,B,GAS,1,971
18043000,310673,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2480,51.239075,5.1346203,,,322,3,3,INSTALLED,0,1,0,0,1,,0,0,MISSING,-9,A+,MISSING,1,
77389000,275000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9300,50.9327712,4.0362952,1969,187,60,,2,MISSING,0,0,1,,0,0,0,0,TO_BE_DONE_UP,275,C,MISSING,0,
10689000,160000,APARTMENT,APARTMENT,Wallonia,Hainaut,Charleroi,6041,50.470338,4.4330147,,80,,,3,INSTALLED,0,0,1,2,0,0,0,1,MISSING,226,C,MISSING,0,1137
57962000,475000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2140,51.211924,4.4421424,,196,,2,4,MISSING,0,1,0,0,0,0,0,0,TO_RENOVATE,237,C,MISSING,0,
14229000,260000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1190,50.8223466,4.3325934,1934,90,,2,2,INSTALLED,0,0,1,7,0,0,0,1,TO_RENOVATE,393,G,GAS,1,
70476000,179000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2100,51.2282046,4.4737856,1978,75,,,2,SEMI_EQUIPPED,0,0,0,0,0,0,0,0,MISSING,320,D,GAS,1,805
36149000,185000,HOUSE,VILLA,Wallonia,Hainaut,Mons,7040,50.3494434,3.9537656,1990,163,2090,4,3,INSTALLED,0,0,0,0,1,2090,0,1,MISSING,453,F,MISSING,1,815
66679000,995000,HOUSE,VILLA,Flanders,West Flanders,Brugge,8300,,,,140,602,,3,MISSING,0,0,0,0,0,0,0,1,MISSING,515,F,MISSING,0,718
46523000,395000,HOUSE,BUNGALOW,Flanders,East Flanders,Sint-Niklaas,9160,51.1011543,3.973518,1968,,880,,5,INSTALLED,0,0,0,0,0,0,0,0,MISSING,313,D,GAS,1,775
43295000,239000,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9300,50.9333462,4.030744,1966,104,,2,2,INSTALLED,0,0,1,50,0,0,0,0,TO_RENOVATE,604,F,GAS,1,
44489000,149000,HOUSE,HOUSE,Wallonia,Hainaut,Mouscron,7700,,,,193,240,3,4,INSTALLED,0,0,1,16,0,0,0,1,TO_BE_DONE_UP,362,E,GAS,1,1202
52778000,595000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2370,51.3232951,5.0791383,,209,0,4,4,MISSING,0,0,1,,0,0,0,1,MISSING,252,C,GAS,1,
4957000,159000,APARTMENT,APARTMENT,Wallonia,Hainaut,Tournai,7500,,,,71,,,1,MISSING,0,1,0,0,0,0,0,1,MISSING,249,C,GAS,1,835
68779000,259000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2100,51.1962767,4.456805,1948,102,100,2,2,INSTALLED,0,0,0,0,1,1,0,0,TO_RENOVATE,461,E,GAS,1,
30842000,250000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2620,51.1369293,4.3547487,2023,75,,2,2,INSTALLED,0,1,1,15,1,,0,0,MISSING,,MISSING,GAS,1,
16361000,449000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2018,51.2081882,4.4121728,1875,180,,2,3,INSTALLED,0,1,1,39,0,0,0,0,GOOD,257,C,GAS,0,
7897000,520964,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1755,,,,168,380,3,3,USA_HYPER_EQUIPPED,0,0,1,,0,0,0,0,AS_NEW,,MISSING,MISSING,1,
66042000,325000,HOUSE,APARTMENT_BLOCK,Flanders,West Flanders,Brugge,8370,51.3173044,3.1334044,,,0,4,0,MISSING,0,0,0,0,0,0,0,0,GOOD,,MISSING,MISSING,0,
42194000,1270000,HOUSE,APARTMENT_BLOCK,Brussels-Capital,Brussels,Brussels,1000,,,2006,205,205,2,0,USA_HYPER_EQUIPPED,0,0,1,,0,0,0,1,AS_NEW,193,D,GAS,0,
66561000,2950000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1180,,,1912,840,0,3,6,INSTALLED,0,1,1,88,0,0,0,1,TO_BE_DONE_UP,314,F,GAS,0,
49394000,415000,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,9120,51.2095766,4.2590659,2024,106,,,3,MISSING,0,0,1,20,0,0,0,1,MISSING,,MISSING,MISSING,1,
14728000,1500000,HOUSE,MIXED_USE_BUILDING,Flanders,Flemish Brabant,Halle-Vilvoorde,1630,50.7722419,4.331799,,240,4000,4,3,INSTALLED,0,0,1,,1,2000,0,1,MISSING,556,F,MISSING,0,
60505000,550000,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2300,51.3162061,4.9525681,,203,,,3,INSTALLED,0,0,1,24,0,0,0,0,MISSING,140,B,GAS,1,
35239000,1200000,HOUSE,MIXED_USE_BUILDING,Wallonia,Luxembourg,Bastogne,6640,49.9216979,5.6417886,,1360,14721,4,24,MISSING,0,1,1,86,0,0,0,1,MISSING,,MISSING,MISSING,1,
15754000,649000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2460,51.2436624,4.9676378,1995,311,755,3,4,INSTALLED,0,1,1,,0,0,0,0,AS_NEW,41,A,GAS,1,
20392000,324500,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,2570,51.089761,4.4951677,,97,,4,2,INSTALLED,0,1,1,8,1,77,0,1,MISSING,,MISSING,MISSING,1,
68464000,210000,HOUSE,HOUSE,Flanders,West Flanders,Diksmuide,8600,51.0294434,2.9021449,,240,669,2,3,INSTALLED,0,0,0,0,0,0,0,1,MISSING,349,D,MISSING,0,552
52248000,175000,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3600,51.0125947,5.4900263,,88,,2,2,MISSING,0,0,0,0,0,0,0,1,MISSING,366,D,GAS,1,1
64160000,195000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9400,50.8364308,4.0156274,1930,137,277,2,3,MISSING,0,0,0,0,0,0,0,0,GOOD,451,E,GAS,1,329
27784000,180000,HOUSE,HOUSE,Wallonia,Liège,Liège,4420,,,,,0,3,3,MISSING,0,0,1,,0,0,0,1,TO_BE_DONE_UP,,G,MISSING,0,515
77500000,206960,APARTMENT,APARTMENT,Wallonia,Hainaut,Charleroi,6180,50.43725,4.3633533,,79,,,2,INSTALLED,0,0,0,0,0,0,0,1,MISSING,,MISSING,GAS,0,
5740000,152000,HOUSE,HOUSE,Wallonia,Liège,Liège,4000,50.6593082,5.5693095,,100,93,2,3,SEMI_EQUIPPED,0,0,0,0,1,52,0,0,TO_RENOVATE,453,F,GAS,0,409
29057000,382000,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9032,51.0892012,3.6898356,,92,,,2,MISSING,0,0,1,15,0,0,0,1,GOOD,0,MISSING,MISSING,0,
20793000,434000,APARTMENT,GROUND_FLOOR,Brussels-Capital,Brussels,Brussels,1000,,,,112,,4,2,HYPER_EQUIPPED,0,0,1,10,0,0,0,1,MISSING,,MISSING,MISSING,0,
15051000,374000,APARTMENT,PENTHOUSE,Flanders,Antwerp,Turnhout,2480,51.2425498,5.1127615,2021,158,,,2,INSTALLED,0,0,1,31,0,0,0,0,AS_NEW,,MISSING,MISSING,1,
68757000,175000,HOUSE,MIXED_USE_BUILDING,Wallonia,Hainaut,Soignies,7100,50.4766677,4.1864443,1899,200,0,2,2,INSTALLED,0,0,1,22,1,60,0,1,GOOD,335,D,GAS,0,2181
22015000,220000,HOUSE,HOUSE,Wallonia,Hainaut,Tournai,7611,50.5359272,3.2889363,,,0,4,3,INSTALLED,0,0,1,,0,0,0,1,GOOD,376,E,FUELOIL,1,478
12475000,252000,HOUSE,HOUSE,Wallonia,Namur,Dinant,5555,49.9413721,5.021373,,160,448,3,3,USA_UNINSTALLED,0,0,0,0,1,,0,1,MISSING,,MISSING,MISSING,0,
38438000,335000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1653,50.7342604,4.3080002,1955,144,1040,3,3,INSTALLED,0,0,1,82,1,825,0,0,TO_RENOVATE,501,F,FUELOIL,0,1321
79322000,259000,HOUSE,HOUSE,Flanders,East Flanders,Oudenaarde,9790,50.8252305,3.4966751,,160,519,3,3,INSTALLED,0,1,1,25,0,0,0,0,GOOD,556,F,GAS,1,287
41626000,4250000,HOUSE,CASTLE,Wallonia,Luxembourg,Neufchâteau,6840,49.854538,5.376178,,2773,95000,4,15,MISSING,0,0,0,0,0,0,0,1,JUST_RENOVATED,,MISSING,MISSING,0,
36581000,180000,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7000,50.4504189,3.9466761,,140,,,3,SEMI_EQUIPPED,0,0,0,0,0,0,0,1,TO_RENOVATE,289,D,ELECTRIC,1,1551
66799000,915000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2265422,2.9246448,,142,,,3,MISSING,0,0,1,50,0,0,0,1,MISSING,,MISSING,MISSING,0,
42502000,429000,APARTMENT,DUPLEX,Flanders,West Flanders,Veurne,8670,51.1157969,2.6289375,1968,118,,3,4,MISSING,0,0,1,12,0,0,0,0,GOOD,141,B,FUELOIL,1,1224
58557000,320000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2610,51.1752156,4.4285871,1958,98,,3,3,USA_HYPER_EQUIPPED,0,0,0,0,0,0,0,0,GOOD,244,C,GAS,1,749
14585000,195000,HOUSE,APARTMENT_BLOCK,Wallonia,Hainaut,Thuin,7131,,,,,0,2,2,NOT_INSTALLED,0,1,1,,0,0,0,1,GOOD,361,E,GAS,1,1098
56505000,725000,HOUSE,MIXED_USE_BUILDING,Brussels-Capital,Brussels,Brussels,1080,,,,1550,0,,0,MISSING,0,1,0,0,0,0,0,1,TO_RENOVATE,,MISSING,GAS,0,4008
5424000,399000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,,,1968,53,,2,1,HYPER_EQUIPPED,0,0,0,0,0,0,0,0,AS_NEW,119,B,MISSING,1,815
49296000,179000,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4102,50.5823056,5.5488374,1975,96,,2,2,INSTALLED,0,0,1,7,0,0,0,1,MISSING,228,C,GAS,0,932
34224000,559000,APARTMENT,GROUND_FLOOR,Flanders,East Flanders,Dendermonde,9230,51.0083481,3.8333905,2023,150,,,3,MISSING,0,0,1,24,1,258,0,1,GOOD,,MISSING,MISSING,1,
30637000,140000,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,6020,50.4230731,4.4223099,,113,0,,3,MISSING,0,1,0,0,0,0,0,1,GOOD,316,D,MISSING,1,
77570000,115000,APARTMENT,APARTMENT,Wallonia,Hainaut,Soignies,7100,,,2002,65,,,2,INSTALLED,0,1,1,,0,0,0,1,GOOD,138,B,GAS,1,735
68958000,479000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2310,51.3242855,4.7413633,1994,226,882,4,5,MISSING,0,0,1,,0,0,0,0,GOOD,,D,GAS,1,1177
56887000,840000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1180,50.8125724,4.3543651,1937,253,120,2,5,INSTALLED,0,0,1,32,1,32,0,0,TO_BE_DONE_UP,482,G,GAS,1,2543
17500000,261900,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8550,50.8161189,3.3382318,2022,108,174,2,3,MISSING,0,0,0,0,0,0,0,0,GOOD,,MISSING,GAS,1,1
60165000,125000,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9120,51.2087791,4.2405593,1935,,230,2,2,MISSING,0,0,1,,0,0,0,1,TO_RENOVATE,528,F,MISSING,0,294
10995000,209000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2140,51.2177549,4.4368086,,,,,1,MISSING,0,0,0,0,0,0,0,1,MISSING,399,D,MISSING,0,
12344000,169000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8500,50.8141124,3.2729378,1918,112,180,,3,MISSING,0,0,0,0,0,0,0,0,GOOD,553,F,MISSING,0,409
15838000,209000,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9100,51.1717305,4.1408092,,90,50,,2,MISSING,0,0,0,0,0,0,0,1,AS_NEW,177,B,MISSING,0,344
25766000,282000,APARTMENT,GROUND_FLOOR,Wallonia,Hainaut,Soignies,7060,50.5705858,4.0648475,,110,,4,3,MISSING,0,0,1,20,0,0,0,1,MISSING,,MISSING,MISSING,0,
47987000,449000,APARTMENT,PENTHOUSE,Flanders,West Flanders,Brugge,8380,51.3358941,3.207589,2004,180,,,2,MISSING,0,0,0,0,0,0,0,0,GOOD,382,D,ELECTRIC,1,
43274000,530000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2400,51.1967396,5.0971902,1958,,883,4,3,INSTALLED,0,1,1,1,1,1,0,1,GOOD,121,B,GAS,1,
75888000,317500,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9050,51.0295319,3.7645669,2023,88,,,1,INSTALLED,0,0,0,0,0,0,0,0,GOOD,,MISSING,MISSING,1,
16636000,450000,HOUSE,HOUSE,Wallonia,Liège,Huy,4210,50.5724308,5.127052,,262,3439,4,5,NOT_INSTALLED,0,1,0,0,1,,0,1,TO_BE_DONE_UP,272,D,MISSING,1,1710
76862000,521000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1130,50.895537,4.4184493,,149,0,2,4,USA_HYPER_EQUIPPED,0,0,0,0,1,46,0,1,MISSING,,MISSING,MISSING,0,
62984000,265000,APARTMENT,GROUND_FLOOR,Wallonia,Liège,Liège,4683,50.6998405,5.650764,1980,177,,2,3,USA_HYPER_EQUIPPED,0,0,1,15,1,85,0,0,MISSING,277,D,MISSING,1,907
24415000,249000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2240,51.2212011,4.670485,,72,,4,1,USA_HYPER_EQUIPPED,0,0,1,9,0,0,0,0,AS_NEW,,MISSING,MISSING,0,
49887000,317000,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9300,50.9594239,4.0533697,2024,115,,,2,HYPER_EQUIPPED,0,1,1,15,1,70,0,0,MISSING,,MISSING,GAS,1,
4124000,190135,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9307846,5.3299163,2023,53,,2,1,INSTALLED,0,1,1,6,0,0,0,0,MISSING,,MISSING,MISSING,1,
9907000,285000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2140,51.2164448,4.4332574,1899,162,85,2,2,SEMI_EQUIPPED,0,0,0,0,1,8,0,1,TO_RENOVATE,396,D,GAS,1,745
13151000,307100,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9300,50.934494,4.0406543,2022,87,,,1,INSTALLED,0,0,1,18,0,0,0,1,MISSING,52,A,GAS,1,
4776000,235000,APARTMENT,FLAT_STUDIO,Flanders,Flemish Brabant,Leuven,3000,50.8793117,4.6898405,,19,,,1,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,ELECTRIC,1,
53020000,395000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8210,51.1462037,3.1409363,2024,123,,2,2,MISSING,0,0,0,0,0,0,0,0,MISSING,0,MISSING,MISSING,0,
35563000,799000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,,,1997,75,,2,2,HYPER_EQUIPPED,1,0,1,3,0,0,0,0,AS_NEW,107,B,GAS,1,1165
24441000,437000,HOUSE,HOUSE,Wallonia,Luxembourg,Arlon,6791,49.5687948,5.8377208,,,0,,5,MISSING,0,0,0,0,0,0,0,1,MISSING,0,MISSING,MISSING,0,
50370000,630000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3118,50.9727141,4.7160071,2023,240,792,3,4,INSTALLED,0,1,1,20,1,460,0,0,MISSING,10,A,MISSING,1,
18008000,331000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9520,50.9434607,3.8562547,,,300,3,3,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,0,
40271000,315000,APARTMENT,PENTHOUSE,Flanders,East Flanders,Aalst,9300,50.9418772,4.0460593,2006,199,,2,2,INSTALLED,0,0,1,30,0,0,0,1,GOOD,292,C,GAS,1,1311
23196000,849000,APARTMENT,PENTHOUSE,Brussels-Capital,Brussels,Brussels,1200,50.8472115,4.4029382,1930,131,,2,2,USA_HYPER_EQUIPPED,0,0,1,35,0,0,0,1,AS_NEW,110,C,GAS,1,
20642000,180000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1853,50.9027742,4.3473616,1972,85,,,2,MISSING,0,0,1,8,0,0,0,0,TO_RENOVATE,145,B,FUELOIL,1,
35841000,236000,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8550,50.8124365,3.3334546,2021,84,,,2,HYPER_EQUIPPED,0,0,1,7,0,0,0,0,GOOD,0,MISSING,GAS,1,
6200000,380000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9890,50.911823,3.6511965,2024,163,202,2,3,MISSING,0,0,0,0,0,0,0,1,AS_NEW,,MISSING,MISSING,1,
32064000,95000,HOUSE,HOUSE,Wallonia,Hainaut,Thuin,7141,50.4271965,4.2215162,,,255,2,2,MISSING,0,0,0,0,0,0,0,1,TO_BE_DONE_UP,710,G,MISSING,0,245
17998000,179000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1030,,,,65,,2,1,INSTALLED,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,0,
32637000,375000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3000,50.8814188,4.7107315,,,0,2,3,INSTALLED,0,0,1,12,0,0,0,0,AS_NEW,462,E,ELECTRIC,0,622
37869000,249000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1600,50.77447,4.2478826,1968,71,,,2,INSTALLED,0,0,1,3,0,0,0,0,AS_NEW,223,C,FUELOIL,1,930
17682000,220000,HOUSE,HOUSE,Wallonia,Hainaut,Thuin,6530,50.3482873,4.2920466,,105,1225,4,4,MISSING,0,0,0,0,1,1125,0,1,MISSING,460,F,MISSING,0,959
71457000,2395000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,,,1967,120,,2,3,HYPER_EQUIPPED,0,0,1,6,0,0,0,1,GOOD,110,B,GAS,1,
44985000,274000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3001,50.8651728,4.7110598,1918,117,50,2,3,INSTALLED,0,1,0,0,0,0,0,0,GOOD,270,C,GAS,1,530
42035000,189000,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1490,50.638381,4.5611947,2023,55,,,1,USA_HYPER_EQUIPPED,0,0,1,19,0,0,0,0,AS_NEW,,MISSING,GAS,1,
33221000,597000,HOUSE,VILLA,Flanders,Antwerp,Turnhout,2440,51.1372586,4.9749628,1994,235,1562,4,4,MISSING,0,0,1,,0,0,0,0,JUST_RENOVATED,221,C,FUELOIL,1,1308
58777000,549000,HOUSE,VILLA,Flanders,Antwerp,Turnhout,2300,51.3172483,4.9617344,1965,284,937,4,5,MISSING,0,0,1,,0,0,0,1,GOOD,262,C,GAS,1,1482
66955000,312000,HOUSE,HOUSE,Flanders,West Flanders,Veurne,8660,51.0754739,2.6034181,2024,112,197,,3,HYPER_EQUIPPED,0,0,0,0,0,0,0,0,GOOD,,MISSING,GAS,1,
32513000,199000,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4040,50.6694004,5.6404736,2001,90,,2,2,INSTALLED,0,0,1,,0,0,0,1,AS_NEW,274,D,MISSING,1,1056
14474000,295000,HOUSE,VILLA,Wallonia,Hainaut,Mons,7380,50.3872505,3.6954721,,323,1507,4,4,MISSING,0,0,1,38,1,1276,0,1,AS_NEW,189,C,GAS,1,860
24201000,3200000,HOUSE,EXCEPTIONAL_PROPERTY,Wallonia,Walloon Brabant,Nivelles,1380,,,2016,1015,4200,4,4,USA_HYPER_EQUIPPED,0,1,1,100,1,4200,0,1,AS_NEW,,B,FUELOIL,1,
1025000,325000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2050,51.2169107,4.3643328,2022,73,,,1,HYPER_EQUIPPED,0,1,1,11,0,0,0,0,GOOD,,MISSING,MISSING,0,
18118000,625000,HOUSE,VILLA,Wallonia,Walloon Brabant,Nivelles,1490,50.6424851,4.5491091,1976,,3616,4,3,HYPER_EQUIPPED,0,0,1,40,0,0,0,0,GOOD,249,C,ELECTRIC,1,2586
7054000,425000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2200,51.1402115,4.8163776,2024,201,136,3,3,INSTALLED,0,1,1,13,1,,0,0,MISSING,,MISSING,MISSING,1,
25326000,260000,APARTMENT,APARTMENT,Wallonia,Luxembourg,Bastogne,6660,50.1319193,5.7893366,,82,,,2,HYPER_EQUIPPED,0,0,0,0,0,0,0,1,AS_NEW,,MISSING,GAS,0,
45867000,270000,HOUSE,FARMHOUSE,Wallonia,Hainaut,Soignies,7864,50.7221526,3.8510472,1970,213,6325,4,2,MISSING,0,0,0,0,0,0,0,1,TO_RENOVATE,500,F,MISSING,0,369
42734000,245000,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8530,50.8411695,3.289658,1980,95,,,2,INSTALLED,0,0,0,0,0,0,0,0,MISSING,98,A,GAS,1,
44952000,154000,HOUSE,APARTMENT_BLOCK,Wallonia,Hainaut,Charleroi,6030,,,,139,120,2,4,SEMI_EQUIPPED,0,0,0,0,0,0,0,1,GOOD,510,F,GAS,1,970
63450000,537252,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1745,,,,209,450,,3,HYPER_EQUIPPED,0,0,0,0,0,0,0,1,GOOD,,MISSING,GAS,1,
69541000,378000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1830,50.9133595,4.4271833,2020,126,,,3,HYPER_EQUIPPED,0,0,1,14,0,0,0,0,AS_NEW,,MISSING,GAS,1,
26369000,100000,APARTMENT,DUPLEX,Wallonia,Liège,Verviers,4840,50.6638425,5.9778164,,66,,2,1,INSTALLED,0,0,0,0,0,0,0,1,MISSING,396,E,GAS,1,401
44469000,430000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2099276,4.3915149,2024,59,,,1,MISSING,0,0,1,1,0,0,0,1,MISSING,,MISSING,MISSING,0,
5674000,380000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2246046,2.9089269,2024,102,,2,2,MISSING,0,0,1,12,0,0,0,1,MISSING,,A+,ELECTRIC,1,
51337000,304300,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3600,50.9891355,5.5262977,2022,110,,,2,MISSING,0,0,1,6,0,0,0,0,AS_NEW,,MISSING,MISSING,1,
50448000,225000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2610,51.1633824,4.3901371,,115,143,2,3,SEMI_EQUIPPED,0,0,0,0,1,78,0,0,TO_RENOVATE,722,F,MISSING,1,
45287000,193500,APARTMENT,APARTMENT,Wallonia,Hainaut,Mouscron,7700,50.7473125,3.2120664,2016,103,,,2,INSTALLED,0,0,1,5,0,0,0,1,MISSING,0,MISSING,MISSING,1,
30136000,545000,HOUSE,HOUSE,Flanders,East Flanders,Oudenaarde,9630,50.8622882,3.7612782,,343,878,,4,INSTALLED,0,0,0,0,0,0,0,0,MISSING,169,B,MISSING,1,511
51236000,295000,APARTMENT,SERVICE_FLAT,Flanders,West Flanders,Veurne,8670,51.1108402,2.6166466,2019,61,,2,1,INSTALLED,0,0,1,11,0,0,0,1,AS_NEW,87,A,GAS,0,
4588000,395000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2610,51.1695988,4.4051566,1948,148,171,2,3,HYPER_EQUIPPED,0,0,0,0,0,0,0,0,MISSING,181,B,GAS,1,
31368000,325000,HOUSE,VILLA,Wallonia,Luxembourg,Virton,6820,49.7277838,5.2493275,1959,154,690,4,3,INSTALLED,0,0,1,,1,535,1,0,AS_NEW,340,D,PELLET,1,704
41621000,150000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9050,51.0340436,3.7409211,1850,107,70,2,2,MISSING,0,0,0,0,0,0,0,1,MISSING,538,F,MISSING,0,317
21824000,368000,HOUSE,APARTMENT_BLOCK,Flanders,Antwerp,Turnhout,2300,51.3210955,4.9443268,1983,355,152,2,3,SEMI_EQUIPPED,0,1,1,8,1,14,0,0,MISSING,,MISSING,MISSING,0,
44699000,220000,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9100,51.1711175,4.1577545,,,145,,2,INSTALLED,0,0,0,0,0,0,0,0,MISSING,575,F,GAS,1,
41054000,229000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1070,,,1956,75,,4,2,INSTALLED,0,0,1,2,0,0,0,1,MISSING,,MISSING,GAS,0,
38473000,398500,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2640,51.164243,4.4543221,1962,,,2,2,HYPER_EQUIPPED,0,0,1,8,0,0,0,0,AS_NEW,55,A,MISSING,1,
69129000,245000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3210,50.8935036,4.808186,1918,150,1511,,2,NOT_INSTALLED,0,0,0,0,0,0,0,0,MISSING,866,F,FUELOIL,0,354
7029000,215000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1020,,,,100,,3,2,SEMI_EQUIPPED,0,0,0,0,0,0,0,1,TO_RENOVATE,264,E,FUELOIL,1,1824
77505000,165000,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,9100,51.1679894,4.1326872,,93,,2,2,SEMI_EQUIPPED,0,1,0,0,0,0,0,0,MISSING,460,E,MISSING,1,820
13931000,220000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1130,50.8893503,4.4132771,,73,,,1,MISSING,0,0,1,9,0,0,0,1,GOOD,,MISSING,MISSING,1,
40298000,269000,HOUSE,HOUSE,Wallonia,Hainaut,Tournai,7730,,,,,481,3,3,MISSING,0,1,0,0,1,143,0,1,TO_RENOVATE,344,E,GAS,1,
56416000,411314,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9255,51.0094999,4.1832664,,181,489,3,3,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,1,
